26	18	10	9	27	23	27	18	2	6	18	12	14	5	7	21	3	14	23	15	4	4	4	3	3	4	4	4	3	3	4	4	4	3	4	3	4	4
27	19	11	11	25	22	26	20	4	7	20	9	15	8	6	23	1	16	21	14	24	15	25	18	10	11	25	22	28	17	1	5	17	11	13	8	5	3
28	20	12	12	26	21	25	19	3	8	19	10	16	7	5	24	2	15	22	13	23	16	26	17	9	12	26	21	27	18	2	6	18	12	14	7	6	4
18	11	10	27	24	28	17	1	5	19	10	13	5	8	21	4	13	21	16	25	8	21	1	13	24	16	26	18	9	9	28	21	26	18	3	6	18	14
17	12	9	28	23	27	18	2	6	20	9	14	6	7	22	3	14	22	15	26	7	22	2	14	23	15	25	17	10	10	27	22	25	17	4	5	17	13
20	9	11	25	21	26	20	3	7	18	12	15	7	6	24	2	15	24	13	27	21	25	19	2	7	19	10	14	5	5	24	4	15	21	14	27	18	9
19	10	12	26	22	25	19	4	8	17	11	16	8	5	23	1	16	23	14	28	22	26	20	1	8	20	9	13	6	6	23	3	16	22	13	28	17	10
12	12	28	24	28	17	2	5	18	11	13	6	8	21	4	13	23	16	25	17	13	5	7	21	1	14	21	16	25	18	9	10	26	21	25	17	4	17
11	11	27	23	27	18	1	6	17	12	14	5	7	22	3	14	24	15	26	18	14	6	8	22	2	13	22	15	26	17	10	9	25	22	26	18	3	18
9	9	26	22	25	20	4	7	20	10	15	7	6	23	2	15	21	14	27	19	6	19	10	13	8	6	23	3	15	22	13	27	18	9	10	26	22	17
10	10	25	21	26	19	3	8	19	9	16	8	5	24	1	16	22	13	28	20	5	20	9	14	7	5	24	4	16	21	14	28	17	10	9	25	21	18
12	27	23	28	17	2	5	17	11	13	5	8	21	4	14	23	16	25	19	10	8	18	12	16	5	8	22	1	14	23	16	25	19	12	12	27	23	20
11	28	24	27	18	1	6	18	12	14	6	7	22	3	13	24	15	26	20	9	7	17	11	15	6	7	21	2	13	24	15	26	20	11	11	28	24	19
10	25	22	26	19	3	7	20	10	15	7	6	23	1	15	22	14	27	17	11	14	24	15	25	17	9	10	28	22	27	17	2	6	18	10	13	6	22
9	26	21	25	20	4	8	19	9	16	8	5	24	2	16	21	13	28	18	12	13	23	16	26	18	10	9	27	21	28	18	1	5	17	9	14	5	21
27	24	28	17	4	5	18	12	13	6	8	21	2	13	24	15	27	18	11	10	10	26	21	25	19	3	8	20	9	15	7	6	24	1	15	21	14	18
28	23	27	18	3	6	17	11	14	5	7	22	1	14	23	16	28	17	12	9	9	25	22	26	20	4	7	19	10	16	8	5	23	2	16	22	13	17
26	22	26	19	1	7	20	10	15	7	6	23	4	16	22	14	25	19	9	12	22	13	27	19	12	9	28	23	25	19	3	7	19	10	16	6	8	1
25	21	25	20	2	8	19	9	16	8	5	24	3	15	21	13	26	20	10	11	21	14	28	20	11	10	27	24	26	20	4	8	20	9	15	5	7	2
23	28	17	3	5	17	12	16	7	7	21	2	13	24	15	25	20	9	12	25	28	18	2	8	18	12	15	5	8	22	4	14	24	15	26	20	9	28
24	27	18	4	6	18	11	15	8	8	22	1	14	23	16	26	19	10	11	26	27	17	1	7	17	11	16	6	7	21	3	13	23	16	25	19	10	27
22	26	20	2	7	20	9	14	5	6	24	4	16	21	14	27	18	11	10	28	17	10	13	5	6	21	1	14	22	14	25	18	9	10	26	22	25	3
21	25	19	1	8	19	10	13	6	5	23	3	15	22	13	28	17	12	9	27	18	9	14	6	5	22	2	13	21	13	26	17	10	9	25	21	26	4
28	17	2	8	18	12	16	6	7	22	4	14	23	16	26	20	9	12	27	24	25	20	4	5	19	10	14	8	6	23	1	15	21	13	27	17	11	26
27	18	1	7	17	11	15	5	8	21	3	13	24	15	25	19	10	11	28	23	26	19	3	6	20	9	13	7	5	24	2	16	22	14	28	18	12	25
26	19	4	6	20	10	14	7	6	23	1	15	21	14	28	18	12	10	25	22	11	12	28	23	27	17	1	5	18	12	14	6	7	22	3	13	24	26
25	20	3	5	19	9	13	8	5	24	2	16	22	13	27	17	11	9	26	21	12	11	27	24	28	18	2	6	17	11	13	5	8	21	4	14	23	25
20	2	8	17	12	16	8	6	22	4	16	23	16	26	20	9	12	25	24	26	12	15	7	6	24	4	15	24	15	27	19	12	11	28	24	28	20	7
19	1	7	18	11	15	7	5	21	3	15	24	15	25	19	10	11	26	23	25	11	16	8	5	23	3	16	23	16	28	20	11	12	27	23	27	19	8
18	4	6	20	10	14	5	7	24	2	14	21	14	27	18	11	9	27	21	28	1	16	22	14	28	19	11	11	25	24	26	19	3	8	19	12	16	5
17	3	5	19	9	13	6	8	23	1	13	22	13	28	17	12	10	28	22	27	2	15	21	13	27	20	12	12	26	23	25	20	4	7	20	11	15	6
3	7	17	12	16	7	8	24	1	14	24	16	26	20	9	11	27	22	27	17	26	21	25	20	2	8	19	10	16	7	6	24	4	16	22	13	26	9
4	8	18	11	15	8	7	23	2	13	23	15	25	19	10	12	28	21	28	18	25	22	26	19	1	7	20	9	15	8	5	23	3	15	21	14	25	10
2	5	20	10	14	6	6	21	4	16	22	14	28	18	11	10	26	24	26	20	19	12	15	8	8	23	4	16	23	15	28	19	11	12	28	23	27	1
1	6	19	9	13	5	5	22	3	15	21	13	27	17	12	9	25	23	25	19	20	11	16	7	7	24	3	15	24	16	27	20	12	11	27	24	28	2
8	18	11	16	5	8	22	1	13	23	16	26	20	11	11	27	24	27	19	3	22	2	14	24	15	26	18	10	10	28	21	26	18	4	6	17	10	6
7	17	12	15	6	7	21	2	14	24	15	25	19	12	12	28	23	28	20	4	21	1	13	23	16	25	17	9	9	27	22	25	17	3	5	18	9	5
5	20	10	14	7	6	24	4	15	22	14	28	18	9	9	26	21	25	17	1	24	3	16	21	14	27	20	12	11	26	24	28	20	1	8	20	12	8
6	19	9	13	8	5	23	3	16	21	13	27	17	10	10	25	22	26	18	2	23	4	15	22	13	28	19	11	12	25	23	27	19	2	7	19	11	7
